회사명,공고명,"채용 형태(경력, 신입)",학력,직장 위치,키워드,마감 기한,공고 링크
(주)잇올,(주)잇올그룹 잇올 스파르타 센터 행정팀 채용 (노원중계3관),신입·경력,대졸↑,서울 노원구 외,"학원운영, 행정, 문서관리, 학생관리",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462703?Oem_Code=C1&logpath=1&stext=&listno=30821
㈜싸이트플래닝건축사사무소,"도시재생 & 도시계획 (정규직, 신입 및 경력직) [부산]",신입·경력2년↑,대졸↑,부산 동구 외,도시설계,~01/31(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43462695?Oem_Code=C1&logpath=1&stext=&listno=30822
㈜싸이트플래닝건축사사무소,"건축설계&설계공모 모집 (정규직, 신입 및 경력직)",신입·경력3년↑,대졸↑,부산 동구 외,"건축설계, 건축, 건축설계",~01/31(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43462694?Oem_Code=C1&logpath=1&stext=&listno=30823
한국보험금융㈜,"정규직, 보험대리점(GA) 총무, 서울강서구,강남구근무",경력1년↑,학력무관,서울 용산구 외,"자동차보험, 행정, 문서작성, 문서관리, 생명보험",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462699?Oem_Code=C1&logpath=1&stext=&listno=30824
보다에이아이,[현대차그룹 스핀오프] Front-End Engineer 모집,경력2년↑,학력무관,서울 서초구,"BigData, 솔루션, 소프트웨어개발",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43462696?Oem_Code=C1&logpath=1&stext=&listno=30825
위메이븐(WEMAVEN),"인테리어 기업 사무,지원 업무",경력무관,학력무관,경기 안양시,"행정, 행정, 인테리어, 서무, 리모델링",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462691?Oem_Code=C1&logpath=1&stext=&listno=30826
㈜아린 엠.에이치.씨,㈜아린엠에이치씨 자재관리 담당자 채용,경력무관,고졸↑,경기 광주시 외,"창고관리, 거래처관리, 재고관리, 재고관리, 조립",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462676?Oem_Code=C1&logpath=1&stext=&listno=30827
㈜코르웰,(주) 코르웰 무역팀 신입/경력 사원 채용,신입·경력,초대졸↑,부산 사하구,"재고관리, 수출입관리, 영어, 국제무역, 기타외국어",~01/31(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43462677?Oem_Code=C1&logpath=1&stext=&listno=30828
방학동물병원,"야간 수의테크니션, 동물 보건사 경력직 선생님을 모십니다. (주3일)",경력,학력무관,서울 도봉구,동물병원,~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462686?Oem_Code=C1&logpath=1&stext=&listno=30829
㈜잇올,[전주송천] 잇올 스파르타 센터 강사 채용 (과학탐구),경력무관,초대졸↑,전북 전주시 외,"학원운영, 입시학원, 화학, 교육상담, 과학탐구",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462684?Oem_Code=C1&logpath=1&stext=&listno=30830
㈜아린 엠.에이치.씨,㈜아린 엠에이치씨 건축 도면담당(영업지원) 채용,경력무관,고졸↑,경기 광주시 외,"발주업무, 거래처관리, 재고관리, 상품입출고, 자재",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462664?Oem_Code=C1&logpath=1&stext=&listno=30831
올디(ALL D),[데님 프로모션] 경력자 채용,경력2년↑,학력무관,서울 동대문구 외,"거래처관리, 패션, 섬유디자인, 중국어, 기타외국어",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462618?Oem_Code=C1&logpath=1&stext=&listno=30832
광명시장애인체육회,광명시장애인체육회 생활체육지도자 모집,경력무관,학력무관,경기 광명시,"생활체육, 공공기관",~12/18(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43462666?Oem_Code=C1&logpath=1&stext=&listno=30833
㈜패션플러스,(주)패션플러스 이커머스 플랫폼 퍼포먼스 마케터 경력 채용,경력2년↑,초대졸↑,경기 성남시,"상품기획, 제휴마케팅, 쇼핑몰, 오픈마켓, 소셜커머스",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43462662?Oem_Code=C1&logpath=1&stext=&listno=30834
바로피트니스(안양점),안양/바로피트니스 헬스장에서 남여트레이너 선생님 구인합니다,경력무관,학력무관,경기 안양시,"스포츠센터, 스포츠강사, 휘트니스센터, 피트니스센터, 헬스트레이너",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462661?Oem_Code=C1&logpath=1&stext=&listno=30835
(주)플랜다이브,웹디자인 / 디자이너 / 경력직 채용,경력1년↑,학력무관,서울 구로구,"CI, 모바일디자인, 디지털디자인, UI·UX기획",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462660?Oem_Code=C1&logpath=1&stext=&listno=30836
㈜아린 엠.에이치.씨,(주)아린엠에이치씨 기술영업 담당 모집,경력무관,고졸↑,경기 광주시 외,"창고관리, 거래처관리, 재고관리, 재고관리, 조립",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462644?Oem_Code=C1&logpath=1&stext=&listno=30837
티웨딩,티웨딩 평택점 신입 및 경력직 채용(경력자최고우대),신입·경력,학력무관,경기 평택시,"이벤트, 웨딩, 예식장, 연회장, 웨딩컨설팅",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43462658?Oem_Code=C1&logpath=1&stext=&listno=30838
㈜피라인모터스,(주)피라인모터스 품질보증팀 모집,경력무관,학력무관,서울 금천구,"품질보증, 검증, 자동차",~01/30(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43462657?Oem_Code=C1&logpath=1&stext=&listno=30839
씨앰비즈㈜,[울산언양 베이커리카페 이너리트] 신입/경력 제빵사 사원 모집,신입·경력,학력무관,울산 울주군,"베이커리, 프랜차이즈, 음식료, 파티쉐, 메뉴개발",~01/30(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43462656?Oem_Code=C1&logpath=1&stext=&listno=30840
㈜지스,GIS 3D 모델링 및 구축,경력무관,학력무관,서울 구로구 외,"측량, 디지털디자인",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461722?Oem_Code=C1&logpath=1&stext=&listno=31241
마인드리더,디지털 퍼포먼스 마케팅AE 경력 (팀장급),경력5년↑,초대졸↑,서울 마포구,"이벤트, 온라인광고, 광고기획, 광고제작, 광고대행",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461448?Oem_Code=C1&logpath=1&stext=&listno=31242
㈜스노우라인,3D 산업디자이너 정규직 채용[캠핑/등산용품],경력1년↑,학력무관,경기 평택시,"가구디자인, 잡화디자인, 공예디자인",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461134?Oem_Code=C1&logpath=1&stext=&listno=31243
넥스트케이,기술지원 경력 모집,경력1년↑,초대졸↑,경기 용인시 외,"기술지원, 소프트웨어개발",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43460846?Oem_Code=C1&logpath=1&stext=&listno=31244
㈜마켓보로,[마켓보로] Strategy Leader,경력2년↑,학력무관,경기 성남시,"브랜드기획, 데이터분석, 사업기획, ERP, 전략기획",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43459443?Oem_Code=C1&logpath=1&stext=&listno=31245
마카롱팩토리,차량관리 1위 앱`마이클`CX/고객경험 경력,경력2년↑,학력무관,경기 성남시 외,"안드로이드, 아이폰, 스마트폰, 모바일App",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43457484?Oem_Code=C1&logpath=1&stext=&listno=31246
㈜다올건설,공사 현장관리 도면확인 및 설명,경력무관,학력무관,경기 안양시,"고객관리, 사이트관리, 오픈마켓",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461717?Oem_Code=C1&logpath=1&stext=&listno=31247
이든스토어,온라인 가전쇼핑몰 오픈마켓 C/S 및 운영관리 경력직 채용합니다,경력,초대졸↑,경기 안산시,"솔루션영업, 영업기획, 사업기획, 소프트웨어개발",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461716?Oem_Code=C1&logpath=1&stext=&listno=31248
㈜아이나비시스템즈,[아이나비시스템즈] 데이터 및 솔루션 영업 경력 담당자 모집,경력2년↑,대졸↑,경기 성남시,"수질환경, 협회, 토양환경",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461715?Oem_Code=C1&logpath=1&stext=&listno=31249
한국지하수지열협회,한국지하수지열협회 인재 초빙 공고 (수리지질-경력),경력1년↑,대졸↑,서울 강남구,"SI개발, 서버관리, 시스템운영, 네트워크관리, 서버구축",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43461705?Oem_Code=C1&logpath=1&stext=&listno=31250
㈜씨티케이이비전글로벌네트웍스,PHP 전자상거래 백엔드 개발자 경력사원 채용(정규직),경력3년↑,학력무관,서울 강남구,"청소년복지, 연맹, 청소년지도사",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461700?Oem_Code=C1&logpath=1&stext=&listno=31251
시립중랑청소년센터,시립중랑청소년센터 방과후아카데미(SM) 신규직원 채용 공고,신입·경력1년↑,대졸↑,서울 중랑구,"어학원, 영어학원, 영어, 영어",~12/18(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43461694?Oem_Code=C1&logpath=1&stext=&listno=31252
스와튼인터내셔널아카데미어학원,[Swaton International Academy] 초중등 어학원 전임강사를 모십니다.,경력1년↑,대졸↑,서울 강남구,"중국플랫폼제휴, 중국영업, 중국어, 중국업무제휴, 사업기획",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461691?Oem_Code=C1&logpath=1&stext=&listno=31253
제이콥퍼레이션,브랜드 제휴/협력/영업 관련하여 담당자를 채용합니다.,경력무관,학력무관,서울 중구,학생관리,~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461687?Oem_Code=C1&logpath=1&stext=&listno=31254
이투스에듀㈜,[이투스ECI] 이투스24/7 독학기숙학원 학생관리B팀 채용 (신입/경력),신입·경력1년↑,초대졸↑,경기 광주시,"재고관리, 쇼핑몰, 상품입출고",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43461686?Oem_Code=C1&logpath=1&stext=&listno=31255
켄타,리빙브랜드 프리바토우 온라인 출고 및 택배,신입,학력무관,서울 성동구,공무,~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461685?Oem_Code=C1&logpath=1&stext=&listno=31256
㈜천일,(주)천일 건설사업관리본부 신입 및 경력 채용공고,신입·경력,대졸↑,서울 서초구,"베이커리, 카페, 제과제빵점, 카운터",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461683?Oem_Code=C1&logpath=1&stext=&listno=31257
스무시간,베이커리 카페 스무시간에서 홀 직원 구합니다.,경력무관,고졸↑,경기 화성시,"디지털마케팅, 홍보대행, 카페·블로그관리, 바이럴마케팅, 온라인광고",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43461680?Oem_Code=C1&logpath=1&stext=&listno=31258
㈜쇼플랜컴퍼니,온라인마케팅/바이럴마케팅 채용,경력무관,학력무관,서울 강남구,"모바일앱게임, 메타버스, 딥러닝, 게임소프트웨어, 클라이언트",~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43461679?Oem_Code=C1&logpath=1&stext=&listno=31259
㈜라온시스템,시공팀 직원모집 (초보가능) 난간시공,신입·경력,학력무관,인천 남동구 외,"금속, 건축시공, 건축자재, 자재, 건설자재",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43460743?Oem_Code=C1&logpath=1&stext=&listno=31641
㈜더혜민,오픈마켓 쇼핑몰 관리겸 경리업무,경력무관,학력무관,인천 서구,"화장품, 쇼핑몰",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43460742?Oem_Code=C1&logpath=1&stext=&listno=31642
㈜별빛부동산중개법인,[서울] 중개법인 소속공인중개사 모집합니다. / 사무실&상가임대 / 매매 / 부동산중개,신입·경력,고졸↑,서울 종로구 외,"상가, 공인중개사, 임대컨설팅, 부동산중개, 부동산컨설팅",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43460737?Oem_Code=C1&logpath=1&stext=&listno=31643
㈜에이치와이,유아용품 브랜드 마롤로뜨 경력 제품 디자이너 모집,경력3년↑,초대졸↑,서울 종로구,"아동복디자인, 잡화디자인, 홈패션디자인, 섬유디자인, 쇼핑몰",~01/30(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43460699?Oem_Code=C1&logpath=1&stext=&listno=31644
㈜서원양행,토목 설계 담당직원 모집,경력무관,초대졸↑,경기 부천시,"건설, 상하수도, 토목설계, 2D설계",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43460735?Oem_Code=C1&logpath=1&stext=&listno=31645
㈜부강산업개발,"(주)케이지NINE  건물, 상가관리 토탈 매니지먼트(건물관리) 급구",경력3년↑,학력무관,서울 중랑구,시설관리,~01/30(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43460734?Oem_Code=C1&logpath=1&stext=&listno=31646
㈜삼진야드,항만중장비 수리 업무,경력1년↑,초대졸↑,부산 강서구 외,"A·S수리, 중정비",~12/20(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43460732?Oem_Code=C1&logpath=1&stext=&listno=31647
프로이즈㈜,충정로 복합건물 3교대 전기산업기사(경력4년이상) 모집,경력4년↑,학력무관,서울 서대문구,"시설관리, 시설점검, 소방·방재",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43460731?Oem_Code=C1&logpath=1&stext=&listno=31648
그린푸드,위탁업장을 함께 운영할 조리사님을 모십니다.,경력3년↑,학력무관,인천 연수구,"케이터링, 구내식당, 단체급식, 도시락·반찬, 단체급식",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43460723?Oem_Code=C1&logpath=1&stext=&listno=31649
리버텍,재봉사(미싱사) 모집합니다,경력3년↑,고졸↑,경기 화성시,"미싱, 의료기기",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43460717?Oem_Code=C1&logpath=1&stext=&listno=31650
㈜버드트리매니지먼트,[해외법인 한국지사] 한국변호사/미국변호사/호주변호사 초빙,경력무관,대졸↑,경기 용인시,"시공관리, 건설, 상하수도",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43460713?Oem_Code=C1&logpath=1&stext=&listno=31651
㈜서원양행,토목공사 현장 공사 담당직원 모집,경력무관,학력무관,울산 울주군,인사행정,~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43460712?Oem_Code=C1&logpath=1&stext=&listno=31652
SK이노베이션,[SK아이이테크놀로지] 기업문화실 인사운영원 채용,경력무관,고졸↑,서울 종로구,"부가세신고, 세무회계사무소, 전표입력, 법인결산",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43460709?Oem_Code=C1&logpath=1&stext=&listno=31653
한가람세무회계사무소,세무 회계 (신입 ) 사원 모집 합니다.,신입,초대졸↑,서울 송파구,"상품입출고, 재고관리, 원부자재 입출고",~01/30(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43460704?Oem_Code=C1&logpath=1&stext=&listno=31654
㈜버드트리매니지먼트,[해외법인 한국지사] 변호사/회계사/세무사 초빙,경력무관,대졸↑,경기 용인시,"구내식당, 단체급식, 식품, 단체급식, 식단관리",~12/28(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43460703?Oem_Code=C1&logpath=1&stext=&listno=31655
㈜국보싸이언스,"물류팀 직원 모집(제품,원부자재 입출고/창고정리 등)",경력3년↑,초대졸↑,충북 청주시,"회로설계, A·S수리, 전기회로, 전기, PLC",~01/30(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43460693?Oem_Code=C1&logpath=1&stext=&listno=31656
㈜엘에스씨푸드,성동세무서 점장영양사 모집,경력,초대졸↑,서울 성동구,"베이커리, 파티쉐, 식품가공, 제빵사",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43460690?Oem_Code=C1&logpath=1&stext=&listno=31657
동일삭도㈜,동일삭도(주) 서울대공원 스카이리프트 기술팀 정규직 사원을 모집합니다.,경력3년↑,고졸↑,경기 과천시 외,"자료조사, 사이트관리, 문서작성, 문서관리, 전기",~12/11(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43460688?Oem_Code=C1&logpath=1&stext=&listno=31658
메타 동물의료센터,[동탄] 메타동물의료센터 테크니션 구인공고,경력무관,고졸↑,경기 화성시 외,"화장품, 고객경험관리, 상담품질관리, 이메일상담, 고객경험관리",~01/30(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43459860?Oem_Code=C1&logpath=1&stext=&listno=32021
아시아마스터트레이드㈜,[AXIS-Y] 화장품 브랜드 / Customer Experience 담당자 채용,경력2년↑,대졸↑,서울 강남구,식품가공,~01/30(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43459859?Oem_Code=C1&logpath=1&stext=&listno=32022
㈜화미,(주)화미 영업팀 판촉사원 신입/경력직 모집 공고,경력무관,학력무관,서울 송파구,"SNS마케팅, 키워드광고, 키워드광고",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43459858?Oem_Code=C1&logpath=1&stext=&listno=32023
㈜바이트랩,퍼포먼스팀 팀장 정규직 채용 공고,경력1년↑,학력무관,서울 강남구,"ATL, 영상제작, 광고기획, 조감독, 광고제작",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43459853?Oem_Code=C1&logpath=1&stext=&listno=32024
