회사명,공고명,"채용 형태(경력, 신입)",학력,직장 위치,키워드,마감 기한,공고 링크
㈜시도,자사와 함께 성장할 바리스타를 찾고 있습니다,경력무관,학력무관,대전 서구,"음식료, 카페, 제과제빵점",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43349829?Oem_Code=C1&logpath=1&stext=&listno=58798
㈜시도,자사와 함께 성장할 제과/제빵사를 찾고 있습니다,경력무관,학력무관,대전 서구,"음식료, 카페, 제과제빵점",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43349823?Oem_Code=C1&logpath=1&stext=&listno=58799
24시블루밍동물병원,24시블루밍동물병원 수의보건사(수의테크니션) 모집,경력무관,학력무관,광주 북구,동물병원,~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43349635?Oem_Code=C1&logpath=1&stext=&listno=58800
유신골재건재 ㈜,"현장에 도착시키는 배송기사님과 회사내에서 굴착기, 지게차하실분 구합니다.",경력1년↑,학력무관,경기 남양주시,"중장비운전, 적재·하역, 지게차운전, 배송기사, 납품기사",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43348005?Oem_Code=C1&logpath=1&stext=&listno=59201
㈜디엠피,"절곡, 벤딩, 판금절곡",경력무관,고졸↑,경기 수원시,"제관, 절곡, 판금",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43348001?Oem_Code=C1&logpath=1&stext=&listno=59202
㈜브레인트러스트커뮤니케이션즈,2D 그래픽 디자이너 신입 채용,신입,초대졸↑,서울 강남구,"전시디자인, 전시기획, 디자인, 멀티미디어디자인, 시각디자인",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43347999?Oem_Code=C1&logpath=1&stext=&listno=59203
법승,법무법인법승 본사 마케팅팀 YOUTUBE 영상편집 담당 신입 직원 모집,신입,고졸↑,서울 서초구,"영상제작, 법무법인, 기업홍보, 법률사무소",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43347997?Oem_Code=C1&logpath=1&stext=&listno=59204
㈜씨앤지,영업-식품영업 사원 모집,신입·경력,대졸↑,경기 용인시,"식품영업, 식품가공",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43347993?Oem_Code=C1&logpath=1&stext=&listno=59205
더쎈학원,초 중등 수학 강사님 초빙(김포시 풍무동),경력무관,대졸↑,경기 김포시 외,"입시학원, 보습학원, 일반학원",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43347991?Oem_Code=C1&logpath=1&stext=&listno=59206
㈜엠에프지코리아,[Mad For Garlic] 매드포갈릭 수원역점 조리직(BOH) 채용중 (신입/경력),경력무관,학력무관,경기 수원시 외,"양식, 양식, 프랜차이즈, 음식료, 패밀리레스토랑",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43347989?Oem_Code=C1&logpath=1&stext=&listno=59207
㈜천일이엔에스,천일이엔에스 입찰 담당자 모집,경력3년↑,대졸↑,서울 서초구,"입찰, 건설, 공무, 토목",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43347988?Oem_Code=C1&logpath=1&stext=&listno=59208
㈜만풍건설,건축/본사공무 정규직 채용,경력,학력무관,부산 강서구,건설,~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43347986?Oem_Code=C1&logpath=1&stext=&listno=59209
동시테크 주식회사,동시테크(주) 옵셋인쇄 기장급 UV인쇄 경력자 모집합니다.,경력3년↑,학력무관,경기 안산시,"인쇄·출력, 코팅, 인쇄기계",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43347983?Oem_Code=C1&logpath=1&stext=&listno=59210
㈜만풍건설,회계/세무 정규직 모집 공고,경력1년↑,학력무관,부산 강서구,건설,~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43347980?Oem_Code=C1&logpath=1&stext=&listno=59211
㈜준성약품,(주)준성약품 본사 회계/총무/인사관리 경력 채용,경력3년↑,학력무관,서울 송파구,"부가세신고, 유통관리, 4대보험, 급여관리, 더존",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43347978?Oem_Code=C1&logpath=1&stext=&listno=59212
㈜렉스필,[렉스필] 경영지원부 (비서 및 사무보조) 모집,신입·경력,학력무관,경기 양주시 외,"임원비서, 문서관리, 문서작성, 유통, 문서작성",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346720?Oem_Code=C1&logpath=1&stext=&listno=59213
㈜한국수질시험연구소,먹는물 수질검사기관 현장 고객지원부 모집(시료채취 및 영업),경력무관,학력무관,경기 성남시,"거래처관리, 화공, 화학, 매출관리, 고객응대",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43347959?Oem_Code=C1&logpath=1&stext=&listno=59214
세니젠,재무/회계 팀장 채용,경력5년↑,대졸↑,경기 안양시,"내부감사, 재무회계, 부가세신고, 바이오, 자금관리",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43347952?Oem_Code=C1&logpath=1&stext=&listno=59215
㈜씨엑스디자인,UX/UI 디자인 리더를 찾습니다.,경력5년↑,대졸↑,서울 영등포구,"모바일디자인, 소프트웨어개발",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43347808?Oem_Code=C1&logpath=1&stext=&listno=59216
㈜글로벌에이치엠,웹디자인 감각있는 달인분들을 모십니다.,경력무관,대졸↑,경기 하남시 외,무역업,~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345344?Oem_Code=C1&logpath=1&stext=&listno=59217
㈜뉴하우징,"(주)뉴하우징 마케팅 팀원 채용(과장,차장급)",경력3년↑,초대졸↑,충남 아산시 외,"거래처관리, SNS마케팅, 바이럴마케팅, 매출관리, 건축",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43347767?Oem_Code=C1&logpath=1&stext=&listno=59218
㈜라인에너지,[라인에너지] 석유류 판매 영업사원 모집,경력무관,대졸↑,경기 고양시 외,"거래처관리, 납품영업, 영업기획, 물류",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43347948?Oem_Code=C1&logpath=1&stext=&listno=59219
광안예성학원,"중등 수학강사(1,2학년)를 모십니다.",경력무관,대졸↑,부산 수영구,"교사, 학원강사, 보습학원, 일반학원",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43347940?Oem_Code=C1&logpath=1&stext=&listno=59220
㈜로즈맘,패션MD 총괄 팀장,경력5년↑,고졸↑,서울 서대문구 외,"상품기획, 소셜커머스, 쇼핑몰, 오픈마켓, 소셜네트워크서비스(SNS)",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345298?Oem_Code=C1&logpath=1&stext=&listno=59621
아비쥬의원(노원),피부관리사,경력무관,학력무관,서울 노원구,"피부관리, 성형외과, 피부과",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43344735?Oem_Code=C1&logpath=1&stext=&listno=59622
㈜퍼플링크,[NOT4U] MD유닛 시니어(과장 - 차장),경력4년↑,대졸↑,서울 성동구,"전자상거래, 리테일MD, 상품기획, 매출관리",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43343032?Oem_Code=C1&logpath=1&stext=&listno=59623
테라스룸,"[테라스룸 서울] 주니어 바텐더 채용 [연봉 3,000부터 스타트]",신입·경력,학력무관,서울 강남구,"바텐더, 와인바, 음식료, 양식당",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43325192?Oem_Code=C1&logpath=1&stext=&listno=59624
㈜세경인프라,세경인프라에서 신입 영업사원 및 경력 영업사원을 모집합니다.(서울)/공구유통기업,경력무관,고졸↑,서울 금천구,"거래처관리, 영업기획, 거래선개발관리, 매출관리, 상사",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346718?Oem_Code=C1&logpath=1&stext=&listno=59625
에스피엠텍㈜,"기술영업(전기전자, 화학공업, 광학전공) 직원을 구합니다",경력3년↑,초대졸↑,경기 광주시 외,"기술영업, 장비영업",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346717?Oem_Code=C1&logpath=1&stext=&listno=59626
㈜영림인쇄,3.5톤 화물차 및 지게차 운전기사 모집,경력무관,학력무관,경기 파주시,"지게차운전, 인쇄, 제본, 화물차운전",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346715?Oem_Code=C1&logpath=1&stext=&listno=59627
㈜세경인프라,"2023년 세경인프라 상품관리팀 채용(제품관리, QC, A/S) /공구유통기업",경력무관,고졸↑,서울 금천구,"창고관리, 상사, 무역업",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346713?Oem_Code=C1&logpath=1&stext=&listno=59628
㈜알엔테크,"[평택추팔공단] 자동차부품 자재포장/출하준비(경력무관, 잔업x)",경력무관,학력무관,경기 평택시,"상품입출고, 자동차부품, 외주관리",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43346666?Oem_Code=C1&logpath=1&stext=&listno=59629
엔에스티,생산직 사원 및 지게차 운전원 모집,경력무관,학력무관,경북 경주시,"조립, 자동차부품, 지게차운전",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43346705?Oem_Code=C1&logpath=1&stext=&listno=59630
㈜톤28,[톤28] 시코르 매장 카운셀러,경력무관,고졸↑,경기 성남시 외,"화장품, 피부관리, 화장품영업, 피부관리",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346704?Oem_Code=C1&logpath=1&stext=&listno=59631
㈜글로벌리서치,2023 하반기 회계 경력직 채용공고,경력2년↑,초대졸↑,서울 서초구,"부가세신고, 재무회계, 더존, 계산서발행, 자금관리",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43346693?Oem_Code=C1&logpath=1&stext=&listno=59632
㈜에이아이네이션,인공지능(AI) 머신비전 엔지니어 경력 모집,경력무관,학력무관,서울 서초구 외,"C++, GUI, OpenCV, 머신비전, 라이브러리",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346700?Oem_Code=C1&logpath=1&stext=&listno=59633
벽암산업㈜성주공장,수출용 목상자 생산(조립 및 포장)원 모집,경력무관,학력무관,경북 성주군,"목재, 재단",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346699?Oem_Code=C1&logpath=1&stext=&listno=59634
스마트물류㈜,[스마트로지스] 사내 OA 유지보수 담당자 채용공고,신입·경력,학력무관,경기 이천시,"물류센터, 기술지원, 설치, 유지보수",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43346698?Oem_Code=C1&logpath=1&stext=&listno=59635
㈜톤28,[톤28] 회계담당자 경력직 채용,경력1년↑,고졸↑,경기 성남시 외,"화장품, 더존, 피부관리, 전산회계",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346695?Oem_Code=C1&logpath=1&stext=&listno=59636
㈜송운사,3면접착기계 경력직원 모집,경력3년↑,학력무관,경기 파주시,"기계조작, 인쇄",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346690?Oem_Code=C1&logpath=1&stext=&listno=59637
21세기애드,제품 디자인 제품 설계 직원 구인합니다.,경력무관,학력무관,인천 연수구,"전기설계, 전자회로, 자동제어, 기구설계, 제어",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346679?Oem_Code=C1&logpath=1&stext=&listno=59638
㈜하온비,의류 브랜드 어반드레스 에서 오프라인 담당 구하고 있습니다.,경력무관,고졸↑,경기 포천시,"물류센터, 의류",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43346676?Oem_Code=C1&logpath=1&stext=&listno=59639
㈜세안네트웍스,골든튤립에버용인호텔 프론트 신입/경력직 채용(기숙사 제공),신입·경력2년↑,학력무관,경기 용인시 외,"프론트, 호텔리어, 캐셔, 호텔, 컨시어지",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43346673?Oem_Code=C1&logpath=1&stext=&listno=59640
㈜아이씨푸드,(주)아이씨푸드 효모로만든찬 옥천L마트 직원 모집,경력무관,학력무관,충북 옥천군,"소분, 프랜차이즈",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345170?Oem_Code=C1&logpath=1&stext=&listno=60041
㈜소테츠인터내셔널한국,소테츠 프레사 인 서울 명동 FRONT 채용 (신입 / 경력),경력무관,학력무관,서울 중구,"호텔, 호텔, 프런트",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43345248?Oem_Code=C1&logpath=1&stext=&listno=60042
㈜도비즈,[바디블루] 코스트코 국내 및 해외영업 인재,경력무관,학력무관,서울 강동구,"거래처관리, 영어, 매출관리, 이너웨어, 데이터분석",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345240?Oem_Code=C1&logpath=1&stext=&listno=60043
㈜부동산중개법인처음처럼,"공인중개사, 중개보조원 경력무관 (사무실 상가 오피스텔) - 정규직/기본급유",경력무관,고졸↑,서울 송파구,"상가, 오피스텔, 사무실, 아파트",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43345235?Oem_Code=C1&logpath=1&stext=&listno=60044
㈜글로비스얼라이언스,(주)글로비스얼라이언스 온라인 AMD,경력1년↑,초대졸↑,경기 하남시,"유통, AMD",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43345233?Oem_Code=C1&logpath=1&stext=&listno=60045
㈜월드해운항공,베트남 특송업체 ( 픽업 및 배송 직원 구함 ),경력무관,학력무관,서울 강서구,"항공운송, 운송, 배송, 포워딩, 물류",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345231?Oem_Code=C1&logpath=1&stext=&listno=60046
㈜소테츠인터내셔널한국,소테츠 호텔즈 더 스프라지르 FRONT 채용 (신입 / 경력),경력무관,학력무관,서울 중구,"호텔, 호텔, 프런트",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43345226?Oem_Code=C1&logpath=1&stext=&listno=60047
㈜에스엔제이푸드,"단체급식 조리실장(남,여)",경력5년↑,고졸↑,경기 화성시,"구내식당, 단체급식, 케이터링, 단체급식, 메뉴개발",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345218?Oem_Code=C1&logpath=1&stext=&listno=60048
씨에스에이그룹코리아(유),산업제품인증담당자,경력2년↑,대졸↑,서울 송파구,협회,~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345211?Oem_Code=C1&logpath=1&stext=&listno=60049
㈜휘스커,웹기획자 경력자(PL급)를 구합니다.,경력5년↑,대졸↑,대전 유성구,"솔루션, BigData, SCM, SI, 서비스기획",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43327772?Oem_Code=C1&logpath=1&stext=&listno=60050
드마레웨딩컨벤션,드마레 웨딩컨벤션과 함께할 연회부 직원구합니다,경력무관,고졸↑,경기 평택시,"웨딩홀 연회부 관리, 뷔페, 서빙, 카운터",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345203?Oem_Code=C1&logpath=1&stext=&listno=60051
㈜잉카인터넷,[nProtect] 게임 보안 솔루션 해외 기술지원 (중국어/영어),경력무관,초대졸↑,서울 강서구,"기술영업, 정보보안, 기술지원, 정보보안",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345201?Oem_Code=C1&logpath=1&stext=&listno=60052
㈜홈니즈,[서울] (주)홈니즈 웹디자인 부서 경력직 채용,경력,학력무관,서울 강서구,"전자상거래, 쇼핑몰, 오픈마켓, 소셜커머스",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345198?Oem_Code=C1&logpath=1&stext=&listno=60053
㈜트라이씨클,[LF 계열사] 트라이씨클 하프클럽사업본부 스포츠 담당 MD 채용,경력3년↑,초대졸↑,서울 서초구,"B2B, 전자상거래, 리테일MD, 상품기획, 쇼핑몰",~01/15(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43345196?Oem_Code=C1&logpath=1&stext=&listno=60054
㈜유니에스아이,IT 솔루션 영업 및 컨설팅,경력2년↑,초대졸↑,서울 금천구,"솔루션영업, 솔루션, 시스템영업, 기술영업, ERP",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345195?Oem_Code=C1&logpath=1&stext=&listno=60055
상도전기공업㈜,품질관리 사무원 모집,경력무관,고졸↑,경기 시흥시,"품질보증, 검증, ISO, 전기",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345194?Oem_Code=C1&logpath=1&stext=&listno=60056
㈜에이비씨코리아,미니굴삭기 정비 및 a/s 직원 모집합니다 (5톤 이하),경력1년↑,학력무관,전북 완주군 외,"중장비운전, A·S수리, 경정비, 기술지원, 자동차정비",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345193?Oem_Code=C1&logpath=1&stext=&listno=60057
주식회사 아트앤매니지먼트,브랜드 인하우스 기획 마케팅 / 온라인 광고 디지털 데이터 퍼포먼스,신입·경력,대졸↑,서울 강남구 외,"라이센싱, 시장조사, SNS마케팅, 브랜딩, 키워드광고",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345186?Oem_Code=C1&logpath=1&stext=&listno=60058
금호이앤지㈜,"소프트웨어 개발자 (APP, C#, JS / 경력 3년)",경력3년↑,초대졸↑,경기 광명시,"데이터관리, 펌웨어, 시스템분석, 시스템운영, 정보보안",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345185?Oem_Code=C1&logpath=1&stext=&listno=60059
㈜잉카인터넷,[nProtect] QA 담당자 모집,신입·경력1년↑,초대졸↑,서울 강서구,"테스터, 검증, 정보보안",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43345184?Oem_Code=C1&logpath=1&stext=&listno=60060
편백집롯데몰수원점,[편백집] 프렌차이즈 본사직영 수원점 정직원&매니저 채용,경력무관,학력무관,경기 수원시,"한식, 서빙",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43343784?Oem_Code=C1&logpath=1&stext=&listno=60461
㈜에이치에스우리사회서비스센터,주간방과후활동서비스 제공인력,경력무관,학력무관,서울 구로구,"사회복지, 장애인복지",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43343783?Oem_Code=C1&logpath=1&stext=&listno=60462
㈜닥스에듀,닥스어학원 돌봄 방과후파트교사를 모집합니다.,경력무관,초대졸↑,경기 수원시,"교사, 학원강사, 어학원, 유치원, 보육교사",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43343782?Oem_Code=C1&logpath=1&stext=&listno=60463
㈜어썸블라썸,라이노3D 및 설계도면,신입·경력1년↑,고졸↑,경기 김포시,금속,~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43343779?Oem_Code=C1&logpath=1&stext=&listno=60464
㈜하피이글,온라인쇼핑몰 MD 및 상품 소싱,신입·경력1년↑,학력무관,경기 남양주시,"재고관리, 창고관리, 상품입출고, 인쇄·출력",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43343778?Oem_Code=C1&logpath=1&stext=&listno=60465
㈜대현컴퍼니,[브랜드의류] 물류관리자 구함,경력1년↑,학력무관,경기 남양주시,"렌탈, 임대, 문서관리, 전화상담, 문서작성",~01/16(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43343757?Oem_Code=C1&logpath=1&stext=&listno=60466
㈜엠큐아이,고객상담및CS직원모집 [초보가능],경력무관,학력무관,서울 강북구 외,"수출입계약, 판매, 할인점, 해외마케팅, 수출입관리",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43343769?Oem_Code=C1&logpath=1&stext=&listno=60467
