회사명,직무,상황,지역,작성일,총점,승진 기회 및 가능성,복지 및 급여,업무와 삶의 균형,사내문화,경영진,총평,장점,단점,바라는점
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 10,60%,40%,40%,40%,40%,20%,"
BEST
      ""전체으로 자유스러운 분위기에  기숙사가 있음.""
    ",타이트한 분위기보다는 자유롭게  회사 생활이  가능하며  기숙사를  제공함.,회사위치가 촌이라서 생활하기에는 별로이고 항상 일을 진행하는데  무엇인가  부족하고 항상  기업이  계속될지는 의문임.,조금 더  공정에 대한 관심을 같고  일이 원활하게 진행될 수 있도록  현장에 조언을 구하고 참고 해야 될 것 같음.
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 09,60%,60%,60%,60%,60%,20%,"
BEST
      ""더이상 정직 신규입사 뽑지않아 미래가 밝아보이지않음.사업규모 및 진행이 더뎌  야드가 아까움.""
    ",최근 해상풍력 세계 1위 기업인 오스테드와 체결한 해상풍력 하부구조물 33기 공급 계약을 출발점으로 해상풍력 시장의 글로벌 리더로 발돋움 하겠다”고 풍력진출,해상풍력 사업진행이 더디고 신입 고용및 첫 풍력사업이다보니 진행이 느려 월급 안나올까 걱정됨,제발 회사 경영 자신없으면 sk 나 삼성 에 매각하세요
성동조선해양(주),생산관리/품질관리,"
          전직원
      ",경남,2023. 08,80%,60%,80%,80%,80%,60%,"
BEST
      ""직원들간 유대 관계가 좋아 적응하기 편안 회사임""
    ",상사의 눈치를 보지않고 연차를 편히 쓸수 있다. 직원들간 유대관계가 좋다.,직원들의 의견을 수렴하여 복지제도를 개편하였으면 좋겠고 타지역에 사는 사람들을 위해 다시 명절에 버스를 운영하면 좋겠다.,회사의 미래를 위해 투자를 많이하여 회사의 성장성에 대해 직원과 공유하면 좋겠다
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 10,60%,40%,40%,40%,40%,20%,"
BEST
      ""전체으로 자유스러운 분위기에  기숙사가 있음.""
    ",타이트한 분위기보다는 자유롭게  회사 생활이  가능하며  기숙사를  제공함.,회사위치가 촌이라서 생활하기에는 별로이고 항상 일을 진행하는데  무엇인가  부족하고 항상  기업이  계속될지는 의문임.,조금 더  공정에 대한 관심을 같고  일이 원활하게 진행될 수 있도록  현장에 조언을 구하고 참고 해야 될 것 같음.
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 09,60%,60%,60%,60%,60%,20%,"
BEST
      ""더이상 정직 신규입사 뽑지않아 미래가 밝아보이지않음.사업규모 및 진행이 더뎌  야드가 아까움.""
    ",최근 해상풍력 세계 1위 기업인 오스테드와 체결한 해상풍력 하부구조물 33기 공급 계약을 출발점으로 해상풍력 시장의 글로벌 리더로 발돋움 하겠다”고 풍력진출,해상풍력 사업진행이 더디고 신입 고용및 첫 풍력사업이다보니 진행이 느려 월급 안나올까 걱정됨,제발 회사 경영 자신없으면 sk 나 삼성 에 매각하세요
성동조선해양(주),생산관리/품질관리,"
          전직원
      ",경남,2023. 08,80%,60%,80%,80%,80%,60%,"
BEST
      ""직원들간 유대 관계가 좋아 적응하기 편안 회사임""
    ",상사의 눈치를 보지않고 연차를 편히 쓸수 있다. 직원들간 유대관계가 좋다.,직원들의 의견을 수렴하여 복지제도를 개편하였으면 좋겠고 타지역에 사는 사람들을 위해 다시 명절에 버스를 운영하면 좋겠다.,회사의 미래를 위해 투자를 많이하여 회사의 성장성에 대해 직원과 공유하면 좋겠다
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 10,60%,40%,40%,40%,40%,20%,"
BEST
      ""전체으로 자유스러운 분위기에  기숙사가 있음.""
    ",타이트한 분위기보다는 자유롭게  회사 생활이  가능하며  기숙사를  제공함.,회사위치가 촌이라서 생활하기에는 별로이고 항상 일을 진행하는데  무엇인가  부족하고 항상  기업이  계속될지는 의문임.,조금 더  공정에 대한 관심을 같고  일이 원활하게 진행될 수 있도록  현장에 조언을 구하고 참고 해야 될 것 같음.
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 09,60%,60%,60%,60%,60%,20%,"
BEST
      ""더이상 정직 신규입사 뽑지않아 미래가 밝아보이지않음.사업규모 및 진행이 더뎌  야드가 아까움.""
    ",최근 해상풍력 세계 1위 기업인 오스테드와 체결한 해상풍력 하부구조물 33기 공급 계약을 출발점으로 해상풍력 시장의 글로벌 리더로 발돋움 하겠다”고 풍력진출,해상풍력 사업진행이 더디고 신입 고용및 첫 풍력사업이다보니 진행이 느려 월급 안나올까 걱정됨,제발 회사 경영 자신없으면 sk 나 삼성 에 매각하세요
성동조선해양(주),생산관리/품질관리,"
          전직원
      ",경남,2023. 08,80%,60%,80%,80%,80%,60%,"
BEST
      ""직원들간 유대 관계가 좋아 적응하기 편안 회사임""
    ",상사의 눈치를 보지않고 연차를 편히 쓸수 있다. 직원들간 유대관계가 좋다.,직원들의 의견을 수렴하여 복지제도를 개편하였으면 좋겠고 타지역에 사는 사람들을 위해 다시 명절에 버스를 운영하면 좋겠다.,회사의 미래를 위해 투자를 많이하여 회사의 성장성에 대해 직원과 공유하면 좋겠다
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 10,60%,40%,40%,40%,40%,20%,"
BEST
      ""전체으로 자유스러운 분위기에  기숙사가 있음.""
    ",타이트한 분위기보다는 자유롭게  회사 생활이  가능하며  기숙사를  제공함.,회사위치가 촌이라서 생활하기에는 별로이고 항상 일을 진행하는데  무엇인가  부족하고 항상  기업이  계속될지는 의문임.,조금 더  공정에 대한 관심을 같고  일이 원활하게 진행될 수 있도록  현장에 조언을 구하고 참고 해야 될 것 같음.
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 09,60%,60%,60%,60%,60%,20%,"
BEST
      ""더이상 정직 신규입사 뽑지않아 미래가 밝아보이지않음.사업규모 및 진행이 더뎌  야드가 아까움.""
    ",최근 해상풍력 세계 1위 기업인 오스테드와 체결한 해상풍력 하부구조물 33기 공급 계약을 출발점으로 해상풍력 시장의 글로벌 리더로 발돋움 하겠다”고 풍력진출,해상풍력 사업진행이 더디고 신입 고용및 첫 풍력사업이다보니 진행이 느려 월급 안나올까 걱정됨,제발 회사 경영 자신없으면 sk 나 삼성 에 매각하세요
성동조선해양(주),생산관리/품질관리,"
          전직원
      ",경남,2023. 08,80%,60%,80%,80%,80%,60%,"
BEST
      ""직원들간 유대 관계가 좋아 적응하기 편안 회사임""
    ",상사의 눈치를 보지않고 연차를 편히 쓸수 있다. 직원들간 유대관계가 좋다.,직원들의 의견을 수렴하여 복지제도를 개편하였으면 좋겠고 타지역에 사는 사람들을 위해 다시 명절에 버스를 운영하면 좋겠다.,회사의 미래를 위해 투자를 많이하여 회사의 성장성에 대해 직원과 공유하면 좋겠다
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 10,60%,40%,40%,40%,40%,20%,"
BEST
      ""전체으로 자유스러운 분위기에  기숙사가 있음.""
    ",타이트한 분위기보다는 자유롭게  회사 생활이  가능하며  기숙사를  제공함.,회사위치가 촌이라서 생활하기에는 별로이고 항상 일을 진행하는데  무엇인가  부족하고 항상  기업이  계속될지는 의문임.,조금 더  공정에 대한 관심을 같고  일이 원활하게 진행될 수 있도록  현장에 조언을 구하고 참고 해야 될 것 같음.
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 09,60%,60%,60%,60%,60%,20%,"
BEST
      ""더이상 정직 신규입사 뽑지않아 미래가 밝아보이지않음.사업규모 및 진행이 더뎌  야드가 아까움.""
    ",최근 해상풍력 세계 1위 기업인 오스테드와 체결한 해상풍력 하부구조물 33기 공급 계약을 출발점으로 해상풍력 시장의 글로벌 리더로 발돋움 하겠다”고 풍력진출,해상풍력 사업진행이 더디고 신입 고용및 첫 풍력사업이다보니 진행이 느려 월급 안나올까 걱정됨,제발 회사 경영 자신없으면 sk 나 삼성 에 매각하세요
성동조선해양(주),생산관리/품질관리,"
          전직원
      ",경남,2023. 08,80%,60%,80%,80%,80%,60%,"
BEST
      ""직원들간 유대 관계가 좋아 적응하기 편안 회사임""
    ",상사의 눈치를 보지않고 연차를 편히 쓸수 있다. 직원들간 유대관계가 좋다.,직원들의 의견을 수렴하여 복지제도를 개편하였으면 좋겠고 타지역에 사는 사람들을 위해 다시 명절에 버스를 운영하면 좋겠다.,회사의 미래를 위해 투자를 많이하여 회사의 성장성에 대해 직원과 공유하면 좋겠다
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 10,60%,40%,40%,40%,40%,20%,"
BEST
      ""전체으로 자유스러운 분위기에  기숙사가 있음.""
    ",타이트한 분위기보다는 자유롭게  회사 생활이  가능하며  기숙사를  제공함.,회사위치가 촌이라서 생활하기에는 별로이고 항상 일을 진행하는데  무엇인가  부족하고 항상  기업이  계속될지는 의문임.,조금 더  공정에 대한 관심을 같고  일이 원활하게 진행될 수 있도록  현장에 조언을 구하고 참고 해야 될 것 같음.
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 09,60%,60%,60%,60%,60%,20%,"
BEST
      ""더이상 정직 신규입사 뽑지않아 미래가 밝아보이지않음.사업규모 및 진행이 더뎌  야드가 아까움.""
    ",최근 해상풍력 세계 1위 기업인 오스테드와 체결한 해상풍력 하부구조물 33기 공급 계약을 출발점으로 해상풍력 시장의 글로벌 리더로 발돋움 하겠다”고 풍력진출,해상풍력 사업진행이 더디고 신입 고용및 첫 풍력사업이다보니 진행이 느려 월급 안나올까 걱정됨,제발 회사 경영 자신없으면 sk 나 삼성 에 매각하세요
성동조선해양(주),생산관리/품질관리,"
          전직원
      ",경남,2023. 08,80%,60%,80%,80%,80%,60%,"
BEST
      ""직원들간 유대 관계가 좋아 적응하기 편안 회사임""
    ",상사의 눈치를 보지않고 연차를 편히 쓸수 있다. 직원들간 유대관계가 좋다.,직원들의 의견을 수렴하여 복지제도를 개편하였으면 좋겠고 타지역에 사는 사람들을 위해 다시 명절에 버스를 운영하면 좋겠다.,회사의 미래를 위해 투자를 많이하여 회사의 성장성에 대해 직원과 공유하면 좋겠다
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 10,60%,40%,40%,40%,40%,20%,"
BEST
      ""전체으로 자유스러운 분위기에  기숙사가 있음.""
    ",타이트한 분위기보다는 자유롭게  회사 생활이  가능하며  기숙사를  제공함.,회사위치가 촌이라서 생활하기에는 별로이고 항상 일을 진행하는데  무엇인가  부족하고 항상  기업이  계속될지는 의문임.,조금 더  공정에 대한 관심을 같고  일이 원활하게 진행될 수 있도록  현장에 조언을 구하고 참고 해야 될 것 같음.
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 09,60%,60%,60%,60%,60%,20%,"
BEST
      ""더이상 정직 신규입사 뽑지않아 미래가 밝아보이지않음.사업규모 및 진행이 더뎌  야드가 아까움.""
    ",최근 해상풍력 세계 1위 기업인 오스테드와 체결한 해상풍력 하부구조물 33기 공급 계약을 출발점으로 해상풍력 시장의 글로벌 리더로 발돋움 하겠다”고 풍력진출,해상풍력 사업진행이 더디고 신입 고용및 첫 풍력사업이다보니 진행이 느려 월급 안나올까 걱정됨,제발 회사 경영 자신없으면 sk 나 삼성 에 매각하세요
성동조선해양(주),생산관리/품질관리,"
          전직원
      ",경남,2023. 08,80%,60%,80%,80%,80%,60%,"
BEST
      ""직원들간 유대 관계가 좋아 적응하기 편안 회사임""
    ",상사의 눈치를 보지않고 연차를 편히 쓸수 있다. 직원들간 유대관계가 좋다.,직원들의 의견을 수렴하여 복지제도를 개편하였으면 좋겠고 타지역에 사는 사람들을 위해 다시 명절에 버스를 운영하면 좋겠다.,회사의 미래를 위해 투자를 많이하여 회사의 성장성에 대해 직원과 공유하면 좋겠다
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 10,60%,40%,40%,40%,40%,20%,"
BEST
      ""전체으로 자유스러운 분위기에  기숙사가 있음.""
    ",타이트한 분위기보다는 자유롭게  회사 생활이  가능하며  기숙사를  제공함.,회사위치가 촌이라서 생활하기에는 별로이고 항상 일을 진행하는데  무엇인가  부족하고 항상  기업이  계속될지는 의문임.,조금 더  공정에 대한 관심을 같고  일이 원활하게 진행될 수 있도록  현장에 조언을 구하고 참고 해야 될 것 같음.
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 09,60%,60%,60%,60%,60%,20%,"
BEST
      ""더이상 정직 신규입사 뽑지않아 미래가 밝아보이지않음.사업규모 및 진행이 더뎌  야드가 아까움.""
    ",최근 해상풍력 세계 1위 기업인 오스테드와 체결한 해상풍력 하부구조물 33기 공급 계약을 출발점으로 해상풍력 시장의 글로벌 리더로 발돋움 하겠다”고 풍력진출,해상풍력 사업진행이 더디고 신입 고용및 첫 풍력사업이다보니 진행이 느려 월급 안나올까 걱정됨,제발 회사 경영 자신없으면 sk 나 삼성 에 매각하세요
성동조선해양(주),생산관리/품질관리,"
          전직원
      ",경남,2023. 08,80%,60%,80%,80%,80%,60%,"
BEST
      ""직원들간 유대 관계가 좋아 적응하기 편안 회사임""
    ",상사의 눈치를 보지않고 연차를 편히 쓸수 있다. 직원들간 유대관계가 좋다.,직원들의 의견을 수렴하여 복지제도를 개편하였으면 좋겠고 타지역에 사는 사람들을 위해 다시 명절에 버스를 운영하면 좋겠다.,회사의 미래를 위해 투자를 많이하여 회사의 성장성에 대해 직원과 공유하면 좋겠다
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 10,60%,40%,40%,40%,40%,20%,"
BEST
      ""전체으로 자유스러운 분위기에  기숙사가 있음.""
    ",타이트한 분위기보다는 자유롭게  회사 생활이  가능하며  기숙사를  제공함.,회사위치가 촌이라서 생활하기에는 별로이고 항상 일을 진행하는데  무엇인가  부족하고 항상  기업이  계속될지는 의문임.,조금 더  공정에 대한 관심을 같고  일이 원활하게 진행될 수 있도록  현장에 조언을 구하고 참고 해야 될 것 같음.
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 09,60%,60%,60%,60%,60%,20%,"
BEST
      ""더이상 정직 신규입사 뽑지않아 미래가 밝아보이지않음.사업규모 및 진행이 더뎌  야드가 아까움.""
    ",최근 해상풍력 세계 1위 기업인 오스테드와 체결한 해상풍력 하부구조물 33기 공급 계약을 출발점으로 해상풍력 시장의 글로벌 리더로 발돋움 하겠다”고 풍력진출,해상풍력 사업진행이 더디고 신입 고용및 첫 풍력사업이다보니 진행이 느려 월급 안나올까 걱정됨,제발 회사 경영 자신없으면 sk 나 삼성 에 매각하세요
성동조선해양(주),생산관리/품질관리,"
          전직원
      ",경남,2023. 08,80%,60%,80%,80%,80%,60%,"
BEST
      ""직원들간 유대 관계가 좋아 적응하기 편안 회사임""
    ",상사의 눈치를 보지않고 연차를 편히 쓸수 있다. 직원들간 유대관계가 좋다.,직원들의 의견을 수렴하여 복지제도를 개편하였으면 좋겠고 타지역에 사는 사람들을 위해 다시 명절에 버스를 운영하면 좋겠다.,회사의 미래를 위해 투자를 많이하여 회사의 성장성에 대해 직원과 공유하면 좋겠다
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 10,60%,40%,40%,40%,40%,20%,"
BEST
      ""전체으로 자유스러운 분위기에  기숙사가 있음.""
    ",타이트한 분위기보다는 자유롭게  회사 생활이  가능하며  기숙사를  제공함.,회사위치가 촌이라서 생활하기에는 별로이고 항상 일을 진행하는데  무엇인가  부족하고 항상  기업이  계속될지는 의문임.,조금 더  공정에 대한 관심을 같고  일이 원활하게 진행될 수 있도록  현장에 조언을 구하고 참고 해야 될 것 같음.
성동조선해양(주),생산/제조,"
          현직원
      ",경남,2023. 09,60%,60%,60%,60%,60%,20%,"
BEST
      ""더이상 정직 신규입사 뽑지않아 미래가 밝아보이지않음.사업규모 및 진행이 더뎌  야드가 아까움.""
    ",최근 해상풍력 세계 1위 기업인 오스테드와 체결한 해상풍력 하부구조물 33기 공급 계약을 출발점으로 해상풍력 시장의 글로벌 리더로 발돋움 하겠다”고 풍력진출,해상풍력 사업진행이 더디고 신입 고용및 첫 풍력사업이다보니 진행이 느려 월급 안나올까 걱정됨,제발 회사 경영 자신없으면 sk 나 삼성 에 매각하세요
성동조선해양(주),생산관리/품질관리,"
          전직원
      ",경남,2023. 08,80%,60%,80%,80%,80%,60%,"
BEST
      ""직원들간 유대 관계가 좋아 적응하기 편안 회사임""
    ",상사의 눈치를 보지않고 연차를 편히 쓸수 있다. 직원들간 유대관계가 좋다.,직원들의 의견을 수렴하여 복지제도를 개편하였으면 좋겠고 타지역에 사는 사람들을 위해 다시 명절에 버스를 운영하면 좋겠다.,회사의 미래를 위해 투자를 많이하여 회사의 성장성에 대해 직원과 공유하면 좋겠다
성동조선해양(주),엔지니어링,"
          전직원
      ",경남,2023. 11,80%,60%,60%,40%,60%,60%,"
BEST
      ""근무하는 것은 힘들지 않다 현장 간에 이동 버스도 있고 출퇴근 버스도 있어 근무 환경은 좋았다""
    ",기숙사도 있고 월급도 부족하지 않았고 상여금도 괜찮았던 것같다,지역 특성상 주위가 할 일이 많지 않다. 퇴근 후 무언가를 하기 위해서는 교통편을 이용해서 나가야 한다는 점,근무 환경이 좋음에도 불구하고 그 외의 사항들이 불편하기에 조금 더 많은 급여와 복지를 받을 수 있다면 상쇄될 것 같다
성동조선해양(주),전문직,"
          전직원
      ",경남,2023. 11,80%,80%,60%,40%,80%,20%,"
BEST
      ""일이 너무 많아요. 업무가 뒤죽박죽입니다.""
    ",젊은 기업이었습니다.동료들 모두 하고자 하는 마음이 많았습니다.,"경영만 좀 잘 되었으면, 지금까지도 잘 유지되고, 경쟁력있는 회사가 되었을 거 같아요.","경영진은 반성해야합니다, 너무 망쳐놨어요"
