,회사명,총점,"직무, 지역"
5428,한국기술벤처재단,60.0,"연구개발, 서울"
5429,한국기업평가,84.0,"금융/재무, 서울"
5430,한국남동발전,100.0,"생산/제조, 인천"
5431,한국남동발전,80.0,"엔지니어링, 강원"
5432,한국남동발전,100.0,"엔지니어링, 경기"
5433,한국남동발전,100.0,"엔지니어링, 경남"
5434,한국남동발전,100.0,"인사/총무, 경남"
5435,한국내쇼날인스트루먼트,80.0,"기획/경영, 서울"
5436,한국내쇼날인스트루먼트,46.667,"연구개발, 서울"
5437,한국내쇼날인스트루먼트,60.0,"유통/무역, 서울"
5438,한국내화,70.0,"기획/경영, 충남"
5439,한국내화,80.0,"생산/제조, 충남"
5440,한국내화,100.0,"생산관리/품질관리, 충남"
5441,한국내화,80.0,"인사/총무, 충남"
5442,한국노바티스,70.0,"연구개발, 서울"
5443,한국노바티스,80.0,"영업/제휴, 서울"
5444,한국노바티스,40.0,"유통/무역, 서울"
5445,한국노바티스,80.0,"인사/총무, 서울"
5446,한국니토옵티칼,72.0,"생산/제조, 경기"
5447,한국닌텐도,40.0,"개발, 서울"
5448,한국닌텐도,60.0,"기획/경영, 서울"
5449,한국닌텐도,60.0,"미디어/홍보, 서울"
5450,한국닌텐도,60.0,"서비스/고객지원, 서울"
5451,한국닌텐도,60.0,"영업/제휴, 서울"
5452,한국닛다무아,100.0,"개발, 경북"
5453,한국닛다무아,60.0,"디자인, 경북"
5454,한국닛다무아,73.333,"생산/제조, 경북"
5455,한국닛또덴꼬,60.0,"기획/경영, 서울"
5456,한국닛또덴꼬,93.333,"영업/제휴, 서울"
5457,한국닛또덴꼬,40.0,"인사/총무, 서울"
5458,한국닛산,100.0,"기획/경영, 서울"
5459,한국닛산,60.0,"디자인, 서울"
5460,한국닛산,100.0,"생산관리/품질관리, 서울"
5461,한국닛산,100.0,"서비스/고객지원, 서울"
5462,한국닛산,80.0,"인사/총무, 서울"
5463,한국다우코닝,60.0,"생산/제조, 기타"
5464,한국다우코닝,80.0,"생산관리/품질관리, 충북"
5465,한국다우코닝,90.0,"연구개발, 충북"
5466,한국다우코닝,60.0,"유통/무역, 충북"
5467,한국다이소,20.0,"기획/경영, 경기"
5468,한국다이소,80.0,"생산관리/품질관리, 경기"
5469,한국다이소,80.0,"서비스/고객지원, 대구"
5470,한국다이소,80.0,"유통/무역, 경기"
5471,한국다이소,60.0,"유통/무역, 서울"
5472,한국다이와,60.0,"기획/경영, 서울"
5473,한국다이와,60.0,"마케팅/시장조사, 서울"
5474,한국다이와,53.333,"영업/제휴, 서울"
5475,한국다이요잉크,20.0,"생산/제조, 경기"
5476,한국다이요잉크,20.0,"생산관리/품질관리, 경기"
5477,한국다이요잉크,20.0,"연구개발, 경기"
5478,한국다이요잉크,60.0,"영업/제휴, 경기"
5479,한국다이이찌산쿄,100.0,"데이터, 인천"
5480,한국다이이찌산쿄,80.0,"마케팅/시장조사, 서울"
5481,한국다이이찌산쿄,60.0,"영업/제휴, 대전"
5482,한국다이이찌산쿄,80.0,"영업/제휴, 서울"
5483,한국단자공업,40.0,"기획/경영, 인천"
5484,한국단자공업,60.0,"생산/제조, 인천"
5485,한국단자공업,40.0,"연구개발, 인천"
5486,한국대풍,52.0,"생산/제조, 대구"
5487,한국도키멕,40.0,"생산관리/품질관리, 대구"
5488,한국도키멕,60.0,"엔지니어링, 대구"
5489,한국도키멕,40.0,"영업/제휴, 경기"
5490,한국도키멕,60.0,"영업/제휴, 기타"
5491,한국도키멕,40.0,"영업/제휴, 대구"
5492,한국동서발전,80.0,"개발, 울산"
5493,한국동서발전,100.0,"기획/경영, 울산"
5494,한국동서발전,100.0,"생산/제조, 울산"
5495,한국동서발전,100.0,"엔지니어링, 울산"
5496,한국동서발전,80.0,"엔지니어링, 충남"
5497,한국로버트보쉬,60.0,"생산/제조, 대전"
5498,한국로버트보쉬,60.0,"생산관리/품질관리, 대전"
5499,한국로버트보쉬,60.0,"영업/제휴, 경기"
5500,한국로버트보쉬,20.0,"유통/무역, 대전"
5501,한국로얄코펜하겐,30.0,"기획/경영, 서울"
5502,한국로얄코펜하겐,20.0,"마케팅/시장조사, 서울"
5503,한국로얄코펜하겐,40.0,"영업/제휴, 서울"
5504,한국룬드벡,60.0,"서비스/고객지원, 서울"
5505,한국룬드벡,65.0,"영업/제휴, 서울"
5506,한국릴리,80.0,"마케팅/시장조사, 서울"
5507,한국릴리,100.0,"연구개발, 서울"
5508,한국릴리,60.0,"영업/제휴, 서울"
5509,한국릴리,60.0,"의약, 서울"
5510,한국마이크로소프트,100.0,"데이터, 서울"
5511,한국마이크로소프트,100.0,"마케팅/시장조사, 서울"
5512,한국마이크로소프트,80.0,"서비스/고객지원, 서울"
5513,한국마이크로소프트,60.0,"영업/제휴, 서울"
5514,한국마이크로칩테크놀로지,40.0,"개발, 서울"
5515,한국마이크로칩테크놀로지,85.0,"영업/제휴, 서울"
5516,한국마즈,20.0,"금융/재무, 서울"
5517,한국마즈,60.0,"생산/제조, 전북"
5518,한국마즈,70.0,"영업/제휴, 서울"
5519,한국마즈,80.0,"유통/무역, 서울"
5520,한국마쯔다니,80.0,"금융/재무, 경기"
5521,한국마쯔다니,60.0,"디자인, 경기"
5522,한국마쯔다니,80.0,"영업/제휴, 경기"
5523,한국마쯔다니,80.0,"유통/무역, 경기"
5524,한국맥널티,40.0,"금융/재무, 서울"
5525,한국맥널티,80.0,"마케팅/시장조사, 서울"
5526,한국맥널티,60.0,"생산관리/품질관리, 충남"
5527,한국맥널티,20.0,"영업/제휴, 서울"
5528,한국맥도날드,60.0,"서비스/고객지원, 경기"
5529,한국맥도날드,70.0,"서비스/고객지원, 서울"
5530,한국맥도날드,60.0,"영업/제휴, 서울"
5531,한국메이네티,20.0,"서비스/고객지원, 서울"
5532,한국메이네티,20.0,"영업/제휴, 서울"
5533,한국메이네티,50.0,"유통/무역, 서울"
5534,한국몰렉스,100.0,"기획/경영, 경기"
5535,한국몰렉스,60.0,"법률/법무, 경기"
5536,한국몰렉스,50.0,"생산/제조, 경기"
5537,한국몰렉스,60.0,"연구개발, 경기"
5538,한국무그,60.0,"엔지니어링, 경기"
5539,한국무그,60.0,"영업/제휴, 경기"
5540,한국무라타전자,80.0,"서비스/고객지원, 서울"
5541,한국무라타전자,100.0,"영업/제휴, 경기"
5542,한국무라타전자,93.333,"영업/제휴, 서울"
5543,한국무브넥스,80.0,"금융/재무, 울산"
5544,한국무브넥스,80.0,"기획/경영, 서울"
5545,한국무브넥스,86.667,"생산/제조, 울산"
5546,한국무역보험공사,90.0,"금융/재무, 서울"
5547,한국무역보험공사,80.0,"엔지니어링, 서울"
5548,한국무역보험공사,100.0,"특수계층/공공, 경기"
5549,한국무역보험공사,100.0,"특수계층/공공, 서울"
5550,한국미쓰비시상사,50.0,"영업/제휴, 서울"
5551,한국미쓰비시상사,60.0,"유통/무역, 서울"
5552,한국미쓰비시상사,20.0,"인사/총무, 서울"
5553,한국미쓰비시엘리베이터,20.0,"기획/경영, 인천"
5554,한국미쓰비시엘리베이터,40.0,"서비스/고객지원, 경기"
5555,한국미쓰비시엘리베이터,70.0,"엔지니어링, 서울"
5556,한국미쓰비시엘리베이터,80.0,"영업/제휴, 서울"
5557,한국미쓰비시전기오토메이션,60.0,"서비스/고객지원, 서울"
5558,한국미쓰비시전기오토메이션,80.0,"영업/제휴, 서울"
5559,한국미쓰이물산,60.0,"금융/재무, 서울"
5560,한국미쓰이물산,60.0,"유통/무역, 서울"
5561,한국미향,30.0,"연구개발, 경기"
5562,한국미향,40.0,"인사/총무, 경기"
5563,한국보그워너모스시스템즈,100.0,"기획/경영, 경기"
5564,한국보그워너모스시스템즈,60.0,"생산/제조, 경기"
5565,한국보그워너모스시스템즈,60.0,"생산관리/품질관리, 경기"
5566,한국보그워너모스시스템즈,60.0,"엔지니어링, 경기"
5567,한국보그워너티에스,30.0,"생산/제조, 충북"
5568,한국보그워너티에스,40.0,"엔지니어링, 충북"
5569,한국보싸드,60.0,"생산관리/품질관리, 충남"
5570,한국보싸드,40.0,"엔지니어링, 충남"
5571,한국보싸드,73.333,"영업/제휴, 충남"
5572,한국보훈복지의료공단,60.0,"기획/경영, 강원"
5573,한국보훈복지의료공단,40.0,"기획/경영, 서울"
5574,한국보훈복지의료공단,60.0,"인사/총무, 경기"
5575,한국보훈복지의료공단,40.0,"특수계층/공공, 경기"
5576,한국분말야금,60.0,"생산/제조, 충남"
5577,한국분말야금,20.0,"연구개발, 충남"
5578,한국분말야금,80.0,"인사/총무, 충남"
5579,한국뷰로베리타스,60.0,"금융/재무, 서울"
5580,한국뷰로베리타스,60.0,"기획/경영, 서울"
5581,한국뷰로베리타스,60.0,"생산관리/품질관리, 서울"
5582,한국뷰로베리타스,20.0,"엔지니어링, 서울"
5583,한국브렌슨,50.0,"개발, 경기"
5584,한국브렌슨,20.0,"엔지니어링, 경기"
5585,한국브룩스오토메이션,53.333,"생산/제조, 경기"
5586,한국브룩스오토메이션,100.0,"서비스/고객지원, 경기"
5587,한국브룩스오토메이션,60.0,"유통/무역, 경기"
5588,한국산노프코,20.0,"생산/제조, 충북"
5589,한국산노프코,60.0,"엔지니어링, 충북"
5590,한국산노프코,60.0,"연구개발, 경기"
5591,한국산노프코,60.0,"유통/무역, 경기"
5592,한국산도스,80.0,"기획/경영, 서울"
5593,한국산도스,40.0,"서비스/고객지원, 서울"
5594,한국산도스,80.0,"연구개발, 서울"
5595,한국산도스,80.0,"영업/제휴, 경기"
5596,한국산도스,60.0,"영업/제휴, 서울"
5597,한국산업은행,60.0,"금융/재무, 서울"
5598,한국산업은행,80.0,"연구개발, 서울"
5599,한국산전,44.0,"생산/제조, 부산"
5600,한국산텐제약,80.0,"연구개발, 서울"
5601,한국산텐제약,25.0,"영업/제휴, 서울"
5602,한국삼공,100.0,"생산/제조, 전북"
5603,한국삼공,100.0,"생산관리/품질관리, 전북"
5604,한국삼공,60.0,"영업/제휴, 경북"
5605,한국삼공,60.0,"영업/제휴, 기타"
5606,한국삼공,60.0,"영업/제휴, 서울"
5607,한국샌드빅,20.0,"개발, 경남"
5608,한국샌드빅,60.0,"영업/제휴, 경기"
5609,한국샌드빅,80.0,"영업/제휴, 기타"
5610,한국샌드빅,80.0,"영업/제휴, 서울"
5611,한국샌드빅,80.0,"유통/무역, 서울"
5612,한국생산성본부,80.0,"교육, 서울"
5613,한국생산성본부,60.0,"기획/경영, 서울"
5614,한국생산성본부,60.0,"마케팅/시장조사, 서울"
5615,한국생산성본부,60.0,"미디어/홍보, 서울"
5616,한국생산성본부,60.0,"인사/총무, 서울"
5617,한국서부발전,90.0,"생산/제조, 충남"
5618,한국서부발전,100.0,"엔지니어링, 경기"
5619,한국서부발전,80.0,"엔지니어링, 충남"
5620,한국석유공업,40.0,"기획/경영, 서울"
5621,한국석유공업,60.0,"생산관리/품질관리, 울산"
5622,한국석유공업,80.0,"영업/제휴, 부산"
5623,한국석유공업,100.0,"인사/총무, 기타"
5624,한국선재,60.0,"생산/제조, 경남"
5625,한국선재,60.0,"생산/제조, 부산"
5626,한국선재,80.0,"생산관리/품질관리, 부산"
5627,한국성전,80.0,"개발, 경남"
5628,한국성전,65.0,"생산/제조, 경남"
5629,한국소니전자,40.0,"생산/제조, 경남"
5630,한국소니전자,40.0,"엔지니어링, 경남"
5631,한국소니전자,40.0,"연구개발, 경남"
5632,한국소지쯔,20.0,"기획/경영, 서울"
5633,한국소지쯔,60.0,"영업/제휴, 서울"
5634,한국소지쯔,73.333,"유통/무역, 서울"
5635,한국소프트스페이스,100.0,"개발, 서울"
5636,한국소프트스페이스,40.0,"기획/경영, 서울"
5637,한국소프트스페이스,40.0,"디자인, 서울"
5638,한국소프트스페이스,80.0,"영업/제휴, 경기"
5639,한국소프트스페이스,60.0,"전문직, 서울"
5640,한국수력원자력,60.0,"생산/제조, 경북"
5641,한국수력원자력,80.0,"엔지니어링, 경북"
5642,한국수력원자력,80.0,"특수계층/공공, 강원"
5643,한국수출입은행,76.0,"금융/재무, 서울"
5644,한국수출포장공업,30.0,"생산/제조, 경기"
5645,한국수출포장공업,20.0,"영업/제휴, 경기"
5646,한국수출포장공업,20.0,"영업/제휴, 서울"
5647,한국수출포장공업,60.0,"인사/총무, 서울"
5648,한국스탠다드차타드금융지주,73.333,"금융/재무, 서울"
5649,한국스탠다드차타드금융지주,50.0,"미디어/홍보, 서울"
5650,한국스트라이커,60.0,"금융/재무, 서울"
5651,한국스트라이커,80.0,"생산관리/품질관리, 서울"
5652,한국스트라이커,20.0,"서비스/고객지원, 서울"
5653,한국스트라이커,60.0,"인사/총무, 서울"
5654,한국스파이렉스사코,100.0,"금융/재무, 경기"
5655,한국스파이렉스사코,80.0,"기획/경영, 인천"
5656,한국스파이렉스사코,100.0,"생산/제조, 인천"
5657,한국스파이렉스사코,50.0,"영업/제휴, 서울"
5658,한국신광마이크로애랙트로닉스,40.0,"개발, 전남"
5659,한국신광마이크로애랙트로닉스,70.0,"엔지니어링, 전남"
5660,한국신광마이크로애랙트로닉스,60.0,"연구개발, 전남"
5661,한국신광마이크로애랙트로닉스,40.0,"영업/제휴, 전남"
5662,한국신에츠실리콘,80.0,"기획/경영, 서울"
5663,한국신에츠실리콘,20.0,"기획/경영, 충북"
5664,한국신에츠실리콘,20.0,"생산/제조, 충북"
5665,한국신에츠실리콘,60.0,"생산관리/품질관리, 충북"
5666,한국신에츠실리콘,80.0,"연구개발, 충북"
5667,한국신용평가,100.0,"금융/재무, 서울"
5668,한국신용평가,60.0,"기획/경영, 서울"
5669,한국쌔스소프트웨어,50.0,"개발, 서울"
5670,한국쌔스소프트웨어,60.0,"데이터, 서울"
5671,한국쌔스소프트웨어,60.0,"서비스/고객지원, 서울"
5672,한국쌔스소프트웨어,60.0,"영업/제휴, 서울"
5673,한국써몬,20.0,"개발, 기타"
5674,한국써몬,80.0,"기획/경영, 서울"
5675,한국써몬,60.0,"생산관리/품질관리, 서울"
5676,한국써몬,80.0,"엔지니어링, 서울"
5677,한국쓰리엠,50.0,"기획/경영, 서울"
5678,한국쓰리엠,40.0,"마케팅/시장조사, 서울"
5679,한국쓰리엠,60.0,"생산/제조, 경기"
5680,한국쓰리엠,100.0,"유통/무역, 서울"
5681,한국씨티그룹캐피탈,60.0,"금융/재무, 대구"
5682,한국씨티그룹캐피탈,66.667,"금융/재무, 서울"
5683,한국씨티그룹캐피탈,80.0,"서비스/고객지원, 경기"
5684,한국아사히프리텍,40.0,"금융/재무, 서울"
5685,한국아사히프리텍,40.0,"기획/경영, 기타"
5686,한국아사히프리텍,60.0,"기획/경영, 충북"
5687,한국아사히프리텍,50.0,"영업/제휴, 서울"
5688,한국아스텔라스제약,60.0,"마케팅/시장조사, 서울"
5689,한국아스텔라스제약,80.0,"연구개발, 서울"
5690,한국아스텔라스제약,70.0,"영업/제휴, 서울"
5691,한국아스텔라스제약,80.0,"인사/총무, 서울"
5692,한국아이비엠,70.0,"개발, 서울"
5693,한국아이비엠,80.0,"금융/재무, 서울"
5694,한국아이비엠,80.0,"인사/총무, 서울"
5695,한국아이큐비아,60.0,"서비스/고객지원, 서울"
5696,한국아이큐비아,65.0,"연구개발, 서울"
5697,한국아이큐비아솔루션스,80.0,"개발, 서울"
5698,한국아이큐비아솔루션스,80.0,"기획/경영, 서울"
5699,한국아이큐비아솔루션스,80.0,"마케팅/시장조사, 서울"
5700,한국아즈빌,40.0,"엔지니어링, 서울"
5701,한국아즈빌,30.0,"영업/제휴, 서울"
5702,한국아지노모도,40.0,"기획/경영, 서울"
5703,한국아지노모도,40.0,"영업/제휴, 서울"
5704,한국아지노모도,40.0,"유통/무역, 서울"
5705,한국아지노모도,80.0,"인사/총무, 서울"
5706,한국알박,60.0,"개발, 경기"
5707,한국알박,60.0,"금융/재무, 경기"
5708,한국알박,80.0,"생산/제조, 경기"
5709,한국알박,40.0,"연구개발, 경기"
5710,한국알박,60.0,"영업/제휴, 경기"
5711,한국알박크라이오,40.0,"생산/제조, 경기"
5712,한국알박크라이오,20.0,"생산관리/품질관리, 경기"
5713,한국알박크라이오,20.0,"연구개발, 경기"
5714,한국알박크라이오,60.0,"영업/제휴, 경기"
5715,한국알박크라이오,60.0,"유통/무역, 경기"
5716,한국알콘,100.0,"기획/경영, 서울"
5717,한국알콘,80.0,"연구개발, 서울"
5718,한국알콘,80.0,"영업/제휴, 서울"
5719,한국알콜산업,40.0,"교육, 경기"
5720,한국알콜산업,40.0,"생산/제조, 울산"
5721,한국알콜산업,60.0,"엔지니어링, 기타"
5722,한국알콜산업,60.0,"엔지니어링, 울산"
5723,한국알콜산업,60.0,"유통/무역, 울산"
5724,한국알파라발,20.0,"기획/경영, 서울"
5725,한국알파라발,60.0,"생산관리/품질관리, 서울"
5726,한국알파라발,60.0,"서비스/고객지원, 서울"
5727,한국알파라발,100.0,"엔지니어링, 서울"
5728,한국알파라발,60.0,"영업/제휴, 기타"
5729,한국알프스,50.0,"엔지니어링, 광주"
